,dur,proto,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,label
5911,1e-05,117,4,2,0,104,0,100000.0025,254,0,41600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,2,2,1,1,1,2,0,0,0,1,4,0,0
5912,4e-06,111,5,2,0,90,0,250000.0006,254,0,90000000.0,0.0,1,0,0.004,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,7,6,2,1,1,21,0,0,0,1,6,0,0
5913,0.183881,111,3,96,98,5486,92746,1049.591857,31,29,236196.2344,3993887.25,7,42,1.932158,1.890732,97.771485,96.910141,255,1925907416,1951453191,255,0.000608,0.000476,0.000132,57,946,0,0,8,0,5,1,1,1,0,0,0,2,12,0,0
5914,1.748216,111,3,10,10,818,1166,10.868222,62,252,3372.580811,4804.897949,2,2,194.246222,182.492781,11659.76041,278.514344,255,4179021630,1073272985,255,0.149537,0.064568,0.084969,82,117,1,138,2,1,1,1,1,1,0,0,1,1,1,0,0
5915,1e-05,117,4,2,0,1064,0,100000.0025,254,0,425600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,32,2,7,7,1,32,0,0,0,7,32,0,0
5916,4e-06,117,4,2,0,1064,0,250000.0006,254,0,1064000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,35,2,10,10,1,35,0,0,0,10,35,0,0
5917,1.098863,111,3,12,18,1580,10168,26.390915,31,29,10549.08594,69919.54688,3,5,99.725999,64.607649,9567.745717,7721.062694,255,2033390148,4184032010,255,0.000673,0.000526,0.000147,132,565,1,3924,1,0,6,1,1,1,0,0,1,2,2,0,0
5918,1.176008,111,3,14,10,774,556,19.55769,254,252,4891.123047,3408.140137,4,3,90.462151,116.532336,4708.491077,161.760656,255,3786878078,189438590,255,0.200949,0.126508,0.074441,55,56,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0
5919,0.688988,111,3,10,6,534,268,21.771062,254,252,5585.00293,2600.91626,2,1,70.890889,121.620797,4286.539705,170.634406,255,3436380282,3506703434,255,0.127107,0.080877,0.04623,53,45,0,0,2,1,1,1,1,2,0,0,0,1,2,0,0
5920,1.07527,111,3,60,14,68189,612,67.889922,254,252,498873.75,4233.35498,27,1,17.998828,76.351156,1785.865016,110.769227,255,613050670,1232677361,255,0.122068,0.082702,0.039366,1136,44,1,0,2,1,1,2,1,2,0,0,1,2,1,0,0
5921,0.0,6,4,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.664,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,0
5922,0.534524,111,2,6,2,1012,86,13.095763,62,252,12631.79883,643.563232,2,1,106.9048,0.008,5685.759735,0.0,255,1530028943,3063232059,255,0.36432,0.221792,0.142528,169,43,0,0,6,3,2,2,2,4,0,0,0,3,4,0,0
5923,1.056328,111,3,10,8,534,354,16.093485,254,252,3642.807617,2347.755371,2,1,117.369778,139.732422,6095.207901,244.238016,255,1173794137,1970262728,255,0.179846,0.077159,0.102687,53,44,0,0,2,1,1,1,1,2,0,0,0,1,2,0,0
5924,0.194858,111,3,54,56,3302,40550,559.381705,31,29,133061.0,1635077.875,7,21,3.669811,3.532655,217.858757,214.736991,255,2286620279,2418962819,255,0.000711,0.000558,0.000153,61,724,0,0,2,0,2,1,1,1,0,0,0,3,7,0,0
5925,9e-06,117,4,2,0,78,0,111111.1072,254,0,34666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,8,2,3,3,1,8,0,0,0,3,8,0,0
5926,0.016077,111,3,70,64,12472,12924,8272.687357,31,29,6117559.0,6331031.5,17,17,0.233,0.248839,14.935924,15.467562,255,4258644553,2113527321,255,0.000652,0.000491,0.000161,178,202,0,0,1,0,2,1,1,1,0,0,0,1,1,0,0
5927,0.377758,111,3,122,126,7814,14682,653.857767,31,29,164126.2344,308472.625,30,32,3.118686,3.017776,358.542537,355.466827,255,538164325,2684638345,255,0.000664,0.000532,0.000132,64,117,0,0,18,0,1,1,1,1,0,0,0,9,3,0,0
5928,0.357722,111,3,14,18,1428,1644,86.65947,31,29,34730.87891,29654.31055,3,4,27.480847,21.042471,1673.910259,47.715129,255,329765646,2533589012,255,0.0,0.0,0.0,102,91,0,0,26,0,5,8,1,4,0,0,0,13,8,0,0
5929,1.167357,111,2,6,2,1012,86,5.996452,62,252,5784.006348,294.68277,2,1,233.4714,0.009,14399.55283,0.0,255,3099138826,780223156,255,1.005364,0.845567,0.159797,169,43,0,0,3,3,1,1,1,3,0,0,0,1,3,0,0
5930,0.018433,111,3,16,18,1540,1644,1790.267368,31,29,626702.0625,674008.5625,4,4,1.207933,1.055353,73.450093,2.081652,255,3393226962,1253293478,255,0.000623,0.000486,0.000137,96,91,0,0,15,0,7,6,1,6,0,0,0,8,13,0,0
5931,1.729465,111,3,12,12,634,682,13.29891,254,252,2692.162109,2895.693115,3,4,157.155457,148.038813,8615.249386,205.838875,255,2788617528,4182249160,255,0.204227,0.10103,0.103197,53,57,0,0,1,1,2,1,1,2,0,0,0,3,1,0,0
5932,1.015687,111,3,14,8,6830,354,20.675661,254,252,49960.27344,2441.697021,4,1,78.129767,134.778719,5626.03082,193.019969,255,3927026440,1078624789,255,0.184846,0.071473,0.113373,488,44,0,0,2,1,1,1,1,2,0,0,0,1,2,0,0
5933,0.276149,111,2,6,2,998,86,25.348634,62,252,24102.92969,1245.704346,2,1,55.2298,0.002,3245.66027,0.0,255,4215607770,2358598991,255,0.223396,0.196782,0.026614,166,43,0,0,3,3,2,2,1,3,0,0,0,2,3,0,0
5934,0.996199,111,3,10,6,576,268,15.057232,254,252,4167.841797,1798.837402,2,1,107.218667,181.35,6129.964724,309.789719,255,2665141077,3040635144,255,0.160355,0.089445,0.07091,58,45,0,0,5,1,2,2,1,5,0,0,0,2,5,0,0
5935,0.87256,111,3,10,8,638,354,19.4829,254,252,5271.84375,2842.211426,2,1,92.429,112.62143,5716.367914,171.911828,255,255703675,2911470597,255,0.136955,0.0842,0.052755,64,44,0,0,4,1,1,1,1,4,0,0,0,1,4,0,0
5936,0.0,6,4,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.728,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,0
5937,7e-06,111,5,2,0,90,0,142857.1409,254,0,51428572.0,0.0,1,0,0.007,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,5,6,25,1,1,5,0,0,0,1,5,0,0
5938,0.00104,117,2,2,2,146,178,2884.615377,31,29,561538.4375,684615.375,0,0,0.011,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,4,0,7,2,1,1,0,0,0,8,3,0,0
5939,0.009973,111,3,36,38,2334,16290,7319.763505,31,29,1820916.5,12723955.0,7,12,0.283941,0.259167,17.397122,16.214633,255,565381124,2711088883,255,0.000766,0.000633,0.000133,65,429,0,0,4,0,6,1,1,2,0,0,0,4,4,0,0
5940,5e-06,117,4,2,0,1064,0,200000.0051,254,0,851200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,35,2,12,11,1,35,0,0,0,11,35,0,0
5941,0.020736,111,3,16,18,1540,1644,1591.435218,31,29,557098.75,599151.25,4,4,1.360733,1.191823,81.979127,2.426137,255,3427574926,3432237336,255,0.000602,0.000472,0.00013,96,91,0,0,8,0,9,5,1,7,0,0,0,12,7,0,0
5942,1.005879,111,3,12,18,1580,10168,28.830504,31,29,11524.24805,76382.9375,3,5,91.411912,59.139001,9529.773353,7675.782878,255,3058254896,913896205,255,0.000675,0.000512,0.000163,132,565,1,3924,2,0,3,2,1,1,0,0,1,5,3,0,0
5943,0.018895,111,3,8,10,1040,824,899.708907,31,29,385287.0938,314157.1875,2,2,2.647857,2.019889,157.710005,4.324529,255,2457677709,2476776483,255,0.000836,0.000712,0.000124,130,82,1,83,2,0,3,1,1,1,0,0,1,9,2,0,0
5944,0.84683,111,3,52,54,2934,3742,123.991827,31,29,27188.45508,34698.81641,11,15,16.569687,15.96749,1418.867828,52.714164,255,2516851860,2517898832,255,0.000721,0.000548,0.000173,56,69,0,0,1,0,3,1,1,3,1,1,0,5,1,0,0
5945,0.006666,111,3,18,18,4256,2456,5250.525052,31,29,4824482.5,2784278.5,7,7,0.371118,0.362059,19.240684,0.475596,255,3713091699,1570754498,255,0.00064,0.000507,0.000133,236,136,0,0,8,0,4,1,1,2,0,0,0,4,13,0,0
5946,0.009905,111,3,36,38,2334,16290,7370.014982,31,29,1833417.375,12811307.0,7,12,0.273629,0.256306,15.549279,14.661595,255,1717897212,1718250709,255,0.000828,0.000668,0.00016,65,429,0,0,5,0,2,1,1,1,0,0,0,2,3,0,0
5947,3.636937,111,3,342,746,18266,1087890,298.877882,31,29,40062.28516,2389773.75,2,370,10.664578,4.86558,636.246672,396.140996,255,926064306,3088253819,255,0.012944,0.012072,0.000872,53,1458,0,0,6,0,3,1,1,1,0,0,0,4,10,0,0
5948,1.005906,111,3,12,18,1580,10168,28.829732,31,29,11523.93945,76380.89844,3,5,91.413361,59.141059,9530.11826,7675.146492,255,1904241333,4054815648,255,0.000638,0.000504,0.000134,132,565,1,3924,3,0,3,1,1,1,0,0,1,7,1,0,0
5949,0.617426,111,3,10,6,622,268,24.29441,254,252,7255.930664,2902.372314,2,1,63.828222,97.596398,3469.026078,152.727547,255,2676323012,1717531665,255,0.2308,0.129437,0.101363,62,45,0,0,6,1,2,1,1,6,0,0,0,1,8,0,0
5950,1.014624,111,3,14,18,1684,10168,30.55319,31,29,12331.66211,75724.60156,3,5,78.022387,59.650235,8761.875086,7676.125935,255,3606828119,1458740158,255,0.000701,0.000559,0.000142,120,565,1,3924,1,0,4,1,1,1,0,0,1,2,2,0,0
5951,0.004473,111,3,8,10,1044,824,3800.581407,31,29,1634697.125,1327073.625,2,2,0.586857,0.435444,37.830648,0.760501,255,574306175,2724923976,255,0.00074,0.000549,0.000191,131,82,1,83,2,0,8,1,1,2,0,0,1,8,2,0,0
5952,0.018399,111,3,16,18,1540,1644,1793.575721,31,29,627860.1875,675254.0625,4,4,1.2038,1.054941,72.739108,2.148144,255,2550067902,2550544281,255,0.000586,0.000461,0.000125,96,91,0,0,11,0,11,6,1,7,0,0,0,9,19,0,0
5953,1.491221,111,3,10,8,778,354,11.400054,254,252,3760.676758,1663.066772,2,1,165.691222,192.769422,10261.4073,277.012969,255,1575357816,1888832524,255,0.216205,0.141179,0.075026,78,44,0,0,5,1,1,1,1,3,0,0,0,1,6,0,0
5954,3e-06,111,5,2,0,90,0,333333.3215,254,0,119999992.0,0.0,1,0,0.003,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,6,6,5,1,1,28,0,0,0,5,4,0,0
5955,0.531323,111,3,10,6,534,268,28.231414,254,252,7242.298828,3372.712891,2,1,59.035889,92.623,2999.252916,160.274125,255,366918316,2478354516,255,0.101337,0.046663,0.054674,53,45,0,0,4,1,1,2,1,1,0,0,0,3,1,0,0
5956,0.020071,111,3,38,40,2438,20718,3836.380875,31,29,946240.875,8051816.0,7,13,0.532703,0.499179,0.0,41.726564,255,1288974510,1289255095,255,0.000749,0.000599,0.00015,64,518,0,0,4,0,3,1,1,1,0,0,0,4,6,0,0
5957,0.64492,111,3,10,8,534,354,26.359859,254,252,5966.631836,3845.438232,2,1,71.657778,85.157711,4301.711154,148.502406,255,114325471,2019738614,255,0.109363,0.048592,0.060771,53,44,0,0,8,1,3,2,2,3,0,0,0,3,3,0,0
5958,1.355505,111,2,6,2,998,86,5.164127,62,252,4910.347168,253.779953,2,1,271.101,0.005,15483.30308,0.0,255,2573278952,129836681,255,1.052144,0.868948,0.183196,166,43,0,0,4,3,1,1,1,5,0,0,0,1,3,0,0
5959,0.155236,111,3,84,86,4862,77276,1088.66496,31,29,247622.9688,3936097.25,7,36,1.865012,1.819729,94.978426,93.955346,255,3563888576,3591677388,255,0.000688,0.000555,0.000133,58,899,0,0,1,0,5,1,1,1,0,0,0,1,5,0,0
5960,0.004441,117,2,4,4,568,304,1576.221552,31,29,767394.75,410718.3125,0,0,1.180667,0.986333,1.660525,1.382865,0,0,0,0,0.0,0.0,0.0,142,76,0,0,13,0,5,2,1,3,0,0,0,5,4,0,0
5961,0.091819,111,3,54,56,3302,40550,1187.118093,31,29,282381.625,3469957.0,7,21,1.726132,1.658745,0.0,92.868375,255,3588367334,3620569437,255,0.000722,0.000584,0.000138,61,724,0,0,7,0,2,1,1,1,0,0,0,4,8,0,0
5962,1.176682,111,3,14,18,1684,10168,26.345266,31,29,10633.28906,65295.46484,3,5,90.487772,69.187588,8853.932261,7752.315067,255,1847216185,4007484796,255,0.000624,0.000489,0.000135,120,565,1,3924,2,0,1,1,1,1,0,0,1,1,3,0,0
5963,0.016939,111,3,48,50,2958,32368,5726.43037,31,29,1368203.625,14981286.0,7,18,0.353574,0.332592,19.923787,19.343303,255,1217407990,1217740638,255,0.000769,0.000631,0.000138,62,647,0,0,7,0,5,1,1,1,0,0,0,2,9,0,0
5964,35.083267,111,3,20,14,3140,622,0.940619,254,252,680.210327,131.80072,6,1,1846.487737,2692.616,245529.7219,9005.98,255,4192204344,3706935685,255,0.091456,0.068401,0.023055,157,44,0,0,9,1,2,2,2,7,0,0,0,3,8,0,0
5965,0.053883,111,3,44,46,2766,24004,1651.726853,31,29,401462.4063,3486517.0,7,16,1.244419,1.184578,0.0,73.148147,255,2265344642,2295712146,255,0.000724,0.000574,0.00015,63,522,0,0,5,0,5,1,1,2,0,0,0,2,4,0,0
5966,1e-05,117,4,2,0,1750,0,100000.0025,254,0,700000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,875,0,0,0,21,2,4,4,1,21,0,0,0,4,21,0,0
5967,0.434207,111,3,52,40,37310,3276,209.577463,31,29,674203.8125,58865.93359,18,8,8.506843,11.120128,871.121376,29.733494,255,3978558738,3979675417,255,0.000651,0.000517,0.000134,718,82,0,0,2,0,4,1,1,1,0,0,0,8,1,0,0
5968,0.000976,117,2,2,2,146,178,3073.770551,31,29,598360.6875,729508.1875,0,0,0.003,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,3,1,1,1,0,0,0,1,7,0,0
5969,8e-06,111,5,2,0,90,0,125000.0003,254,0,45000000.0,0.0,1,0,0.008,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,6,6,4,1,1,6,0,0,0,4,6,0,0
5970,0.000925,117,2,2,2,130,162,3243.243242,31,29,562162.1875,700540.5625,0,0,0.002,0.004,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,1,0,1,1,1,1,0,0,0,2,4,0,0
5971,0.018245,111,3,16,18,1540,1644,1808.714677,31,29,633159.75,680953.6875,4,4,1.193933,1.042177,72.218532,2.110307,255,1152479805,1157235820,255,0.000679,0.000524,0.000155,96,91,0,0,14,0,9,6,1,6,0,0,0,12,9,0,0
5972,0.434651,111,3,10,6,580,268,34.510447,254,252,9607.708984,4122.848145,2,1,43.675556,68.971602,2443.952186,102.518234,255,2382633482,1179625173,255,0.161132,0.08979,0.071342,58,45,0,0,5,1,2,2,1,5,0,0,0,2,5,0,0
5973,0.241071,111,3,16,18,1540,1644,136.889132,31,29,47919.49219,51536.68359,4,4,15.599266,14.151412,948.569321,23.434832,255,3019343689,3059221387,255,0.004937,0.000494,0.004443,96,91,0,0,26,0,7,7,1,6,0,0,0,12,9,0,0
5974,0.973864,111,3,10,8,534,354,17.456236,254,252,3951.270264,2546.556641,2,1,106.390333,124.74943,5636.304943,238.90925,255,2511424160,1243357220,255,0.229923,0.100611,0.129312,53,44,0,0,2,1,2,2,2,2,0,0,0,3,2,0,0
5975,2.384334,111,2,334,740,17850,1086920,450.020828,31,29,59713.10938,3641946.0,2,369,7.160162,3.225443,350.198435,213.787437,255,2102706081,2108984921,255,0.000645,0.000518,0.000127,53,1469,1,0,1,0,5,1,1,2,0,0,1,3,2,0,0
5976,8e-06,111,5,2,0,90,0,125000.0003,254,0,45000000.0,0.0,1,0,0.008,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,5,6,26,1,1,5,0,0,0,2,5,0,0
5977,3e-06,117,4,2,0,264,0,333333.3215,60,0,352000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,132,0,0,0,8,0,3,3,3,3,0,0,0,3,8,0,0
5978,0.578305,111,3,10,6,534,268,25.93787,254,252,6653.928223,3098.710938,2,1,56.831556,101.780602,3091.703147,151.836516,255,645103200,1310621295,255,0.135859,0.069393,0.066466,53,45,0,0,3,1,2,1,1,2,0,0,0,1,3,0,0
5979,0.001071,117,2,2,2,146,178,2801.120432,31,29,545284.75,664799.25,0,0,0.011,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,4,0,11,2,2,2,0,0,0,4,3,0,0
5980,2e-06,111,5,2,0,90,0,500000.0013,254,0,180000000.0,0.0,1,0,0.002,0.0,0.0,0.0,255,0,0,0,0.0,0.0,0.0,45,0,0,0,4,6,3,1,1,5,0,0,0,2,5,0,0
5981,1.455656,111,3,20,34,2106,28460,36.4097,62,252,10997.10352,151810.5938,5,15,76.606633,42.784758,3923.074942,2903.886503,255,3963756610,3114755631,255,0.118324,0.043756,0.074568,105,837,0,0,6,1,4,4,1,4,0,0,0,7,4,0,0
5982,0.116319,111,3,92,164,5696,192828,2192.247169,31,29,387554.9063,13181200.0,10,71,1.286611,0.710178,73.677065,43.100556,255,132086146,2285374652,255,0.000687,0.000556,0.000131,62,1176,0,0,7,0,6,6,1,6,0,0,0,10,8,0,0
5983,0.247798,111,3,16,18,1540,1644,133.17299,31,29,46618.61719,50137.61328,4,4,16.498266,14.545823,1022.443496,27.571643,255,2106697047,2137603688,255,0.000677,0.000508,0.000169,96,91,0,0,13,0,2,2,1,2,0,0,0,2,9,0,0
5984,0.005225,111,3,24,20,2158,1918,8229.665116,31,29,3167847.0,2791196.25,6,5,0.227174,0.235211,13.54567,14.316782,255,78814036,2224501998,255,0.000727,0.000618,0.000109,90,96,0,0,5,0,3,1,1,1,0,0,0,1,11,0,0
5985,0.639422,111,3,10,8,820,1080,26.586511,62,252,9233.338867,11823.17773,2,2,71.046889,75.685711,3949.325364,122.542344,255,3288807281,1088125022,255,0.167921,0.082687,0.085234,82,135,1,133,5,1,1,1,1,4,0,0,1,1,4,0,0
5986,0.010001,111,3,36,38,2334,16290,7299.270061,31,29,1815818.375,12688331.0,7,12,0.2756,0.260556,15.548288,14.743771,255,503192419,2653092543,255,0.00075,0.000611,0.000139,65,429,0,0,6,0,2,1,1,2,0,0,0,6,2,0,0
5987,0.222448,111,3,14,6,8928,320,85.413218,31,29,298173.0625,9602.244141,4,1,17.111384,44.372602,1584.61479,67.917516,255,1244243534,1445795181,255,0.000576,0.000451,0.000125,638,53,0,0,5,0,6,1,1,4,0,0,0,6,3,0,0
5988,0.001324,117,2,2,2,146,178,2265.861107,31,29,441087.625,537764.375,0,0,0.011,0.005,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,1,0,1,1,1,1,0,0,0,2,3,0,0
5989,0.001233,117,2,2,2,132,164,2433.090105,31,29,428223.8438,532035.6875,0,0,0.011,0.009,0.0,0.0,0,0,0,0,0.0,0.0,0.0,66,82,0,0,2,0,2,2,1,1,0,0,0,12,3,0,0
5990,0.630328,111,3,10,6,574,268,23.797134,254,252,6561.663086,2842.964355,2,1,64.542556,111.780602,3317.48027,163.536563,255,1482761679,1676540571,255,0.16605,0.071417,0.094633,57,45,0,0,6,1,1,1,1,4,0,0,0,1,4,0,0
5991,0.018318,111,3,16,18,1540,1644,1801.506782,31,29,630636.5625,678240.0,4,4,1.199933,1.050059,73.730909,1.999235,255,2122417485,2128187964,255,0.000584,0.000461,0.000123,96,91,0,0,16,0,6,6,1,6,0,0,0,9,15,0,0
5992,0.803706,111,3,10,8,534,354,21.152014,254,252,4787.820312,3085.705566,2,1,86.603333,96.27543,6038.73495,140.973062,255,3274733405,1312810507,255,0.189023,0.129769,0.059254,53,44,0,0,2,1,1,1,1,2,0,0,0,1,2,0,0
5993,0.001025,117,2,2,2,146,178,2926.829254,31,29,569756.125,694634.125,0,0,0.011,0.002,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,3,2,1,1,0,0,0,4,4,0,0
5994,6e-06,117,4,2,0,104,0,166666.6608,254,0,69333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,3,2,1,1,1,1,0,0,0,1,1,0,0
5995,0.004409,117,2,2,2,130,162,680.42643,31,29,117940.5781,146972.1094,0,0,0.001,0.004,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,2,0,1,1,1,1,0,0,0,5,3,0,0
5996,0.005552,111,3,24,20,2158,1918,7744.956911,31,29,2981268.0,2626801.25,6,5,0.241391,0.248737,14.576619,14.958144,255,661918602,662262212,255,0.000788,0.000649,0.000139,90,96,0,0,6,0,2,1,1,1,0,0,0,4,10,0,0
5997,1.408428,111,2,6,2,998,86,4.97008,62,252,4725.836426,244.243942,2,1,281.6856,0.008,15069.27997,0.0,255,775936080,3923561117,255,0.972525,0.679172,0.293353,166,43,0,0,2,3,3,2,2,2,0,0,0,2,4,0,0
5998,0.046501,111,3,6,8,320,1828,279.563883,31,29,45934.49609,275262.9063,1,2,9.2236,6.563143,641.952994,15.697537,255,1032249876,3415275213,255,0.000709,0.000555,0.000154,53,229,0,0,3,0,5,1,1,4,0,0,0,5,3,0,0
5999,1.885668,111,3,12,12,2618,682,12.197269,254,252,10182.06836,2655.822754,3,4,171.393361,163.581641,8956.879329,211.65225,255,837517215,1477673287,255,0.194384,0.086261,0.108123,218,57,0,0,2,1,1,1,1,2,0,0,0,3,2,0,0
6000,0.619822,111,3,10,6,534,268,24.200495,254,252,6208.233887,2891.152588,2,1,64.984444,115.524797,3458.72868,197.101172,255,4275619343,4091134822,255,0.146363,0.042189,0.104174,53,45,0,0,3,1,1,1,1,2,0,0,0,2,2,0,0
6001,0.389603,111,3,10,6,534,268,38.500731,254,252,9876.720703,4599.554199,2,1,39.686778,65.702398,2008.614947,90.75293,255,3534427860,3455688767,255,0.11494,0.061088,0.053852,53,45,0,0,3,1,1,1,1,3,0,0,0,1,3,0,0
6002,0.653055,111,3,38,34,2814,17186,108.719784,31,29,33565.32031,204344.1875,8,11,18.140416,19.767727,2135.388221,2231.683971,255,2664853778,519758239,255,0.000708,0.00056,0.000148,74,505,0,0,2,0,4,1,1,1,0,0,0,1,3,0,0
6003,0.001012,117,2,2,2,146,178,2964.426812,31,29,577075.0625,703557.3125,0,0,0.007,0.009,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,3,1,1,1,0,0,0,2,2,0,0
6004,0.013891,111,3,38,36,2438,16186,5255.201096,31,29,1367216.125,9063134.0,7,12,0.366865,0.380486,23.272653,0.587568,255,2070937153,2071256541,255,0.000695,0.000573,0.000122,64,450,0,0,8,0,3,1,1,2,0,0,0,6,3,0,0
6005,0.007085,111,3,18,18,4360,2456,4940.013999,31,29,4649823.5,2619618.75,7,7,0.397529,0.382824,20.699592,0.543413,255,462899995,466257961,255,0.00074,0.000572,0.000168,242,136,0,0,5,0,2,1,1,2,0,0,0,2,2,0,0
6006,2.588241,111,2,6,2,998,86,2.704539,62,252,2571.630615,132.908798,2,1,517.6482,0.001,25936.71807,0.0,255,1048513240,3393562789,255,1.382003,0.864148,0.517855,166,43,0,0,3,3,2,1,1,4,0,0,0,1,3,0,0
6007,0.695887,111,3,10,10,806,1182,27.303282,62,252,8346.182617,12231.87012,2,2,77.320778,66.145,4735.393948,114.599484,255,3881609864,1374942956,255,0.150998,0.077393,0.073605,81,118,1,146,4,1,17,1,1,3,0,0,1,1,3,0,0
6008,2.156254,111,3,10,8,534,354,7.884043,254,252,1784.576416,1150.142822,2,1,234.442667,290.393,15713.77184,622.098625,255,1195348472,1523817312,255,0.209615,0.123493,0.086122,53,44,0,0,2,1,1,1,1,2,0,0,0,1,3,0,0
6009,0.009735,111,3,34,36,2230,13288,7087.827194,31,29,1779147.375,10616538.0,7,11,0.285758,0.259943,15.770735,16.718873,255,3212415228,3212805963,255,0.00078,0.000627,0.000153,66,369,0,0,4,0,3,1,1,1,0,0,0,2,2,0,0
6010,0.88272,111,3,10,8,534,354,19.258655,254,252,4359.253418,2809.498047,2,1,94.523556,109.627,5553.0515,196.466484,255,693482390,2784104235,255,0.256421,0.11533,0.141091,53,44,0,0,2,1,1,1,1,2,0,0,0,3,2,0,0
6011,0.0,6,4,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.656,0.0,15.492019,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,0
6012,2.567373,111,3,10,8,2516,354,6.621554,254,252,7057.797852,965.967896,2,1,285.263667,354.890562,20524.76158,788.08275,255,3233490632,1785184462,255,0.186019,0.082155,0.103864,252,44,0,0,3,1,1,1,1,2,0,0,0,2,2,0,0
6013,6e-06,117,4,2,0,1098,0,166666.6608,254,0,732000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,549,0,0,0,9,2,5,5,1,9,0,0,0,5,9,0,0
6014,0.280972,111,3,10,6,484,268,53.386102,254,252,12414.04785,6377.859863,2,1,29.532778,48.752398,1525.290632,74.296703,255,3154778553,3138196693,255,0.062564,0.037208,0.025356,48,45,0,0,9,1,3,3,1,9,0,0,0,3,9,0,0
6015,1.206482,111,3,10,8,534,354,14.090554,254,252,3189.438232,2055.562988,2,1,134.053556,152.038859,9068.621495,224.062969,255,1971809165,1084081500,255,0.182244,0.120346,0.061898,53,44,0,0,5,1,1,1,1,4,0,0,0,1,4,0,0
6016,0.662771,111,3,70,62,12472,12820,197.655001,31,29,148395.1563,152257.7188,17,17,9.605377,10.853016,633.465617,673.982493,255,1940610071,1940905950,255,0.000759,0.000602,0.000157,178,207,0,0,1,0,2,1,1,1,0,0,0,1,1,0,0
6017,1.204808,111,3,12,18,1580,10168,24.070225,31,29,9621.450195,63771.15625,3,5,109.494457,70.842291,9673.11532,7743.066597,255,392509304,420499990,255,0.000619,0.000487,0.000132,132,565,1,3924,2,0,2,2,1,1,0,0,1,3,1,0,0
6018,0.001002,117,2,2,2,130,162,2994.012136,31,29,518962.0938,646706.625,0,0,0.01,0.006,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,3,0,2,1,1,1,0,0,0,1,2,0,0
6019,0.021228,111,3,16,18,1540,1644,1554.550555,31,29,544186.9375,585264.75,4,4,1.3944,1.221941,85.776303,2.30341,255,1110162064,3265389612,255,0.000571,0.000452,0.000119,96,91,0,0,11,0,12,5,1,6,0,0,0,8,13,0,0
