,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
2868,827,1,0,47.0,8,143001.5,2,1.0,0.0,108977.5,0
2869,411,0,1,29.0,0,59697.17,2,1.0,1.0,53483.21,0
2870,712,2,0,30.0,6,0.0,2,1.0,0.0,152417.97,0
2871,641,2,0,40.0,4,101090.27,1,1.0,1.0,51703.09,0
2872,648,0,0,44.0,2,0.0,2,1.0,1.0,58652.23,0
2873,495,1,1,39.0,8,120252.02,2,1.0,1.0,10160.23,0
2874,644,2,1,18.0,8,0.0,2,1.0,0.0,59172.42,0
2875,800,0,0,29.0,2,0.0,2,0.0,0.0,167773.55,0
2876,645,1,0,31.0,1,128927.93,1,1.0,1.0,2850.01,0
2877,775,2,1,29.0,10,0.0,2,1.0,1.0,68143.93,0
2878,505,0,1,34.0,10,104498.79,1,0.0,1.0,126451.14,0
2879,650,2,1,24.0,8,108881.73,1,1.0,0.0,104492.83,0
2880,698,0,1,47.0,5,156265.31,2,0.0,0.0,1055.66,0
2881,559,1,0,36.0,1,104356.94,2,0.0,1.0,54184.06,0
2882,620,0,1,28.0,8,0.0,2,1.0,1.0,199909.32,0
2883,789,1,1,39.0,7,124828.46,2,1.0,1.0,124411.08,0
2884,588,0,1,38.0,1,124271.26,1,1.0,0.0,75969.19,0
2885,590,0,1,47.0,0,117879.32,1,1.0,1.0,8214.46,0
2886,850,1,0,44.0,5,128605.32,1,0.0,1.0,171096.2,0
2887,850,2,0,38.0,3,0.0,2,0.0,1.0,179360.76,0
2888,733,2,0,31.0,9,102289.85,1,1.0,1.0,115441.66,0
2889,774,0,0,36.0,9,114997.42,1,1.0,0.0,75304.09,0
2890,513,2,1,39.0,7,89039.9,2,1.0,1.0,146738.83,0
2891,555,0,1,29.0,4,128744.04,1,1.0,1.0,47454.93,0
2892,437,2,1,28.0,2,109161.25,1,1.0,0.0,152987.42,0
2893,753,0,1,33.0,5,122568.05,2,1.0,1.0,82820.85,0
2894,752,0,0,53.0,8,114233.18,1,1.0,1.0,51587.04,0
2895,623,0,0,34.0,9,0.0,1,1.0,0.0,24255.21,0
2896,707,0,1,35.0,2,0.0,3,1.0,1.0,94148.3,0
2897,690,0,0,26.0,3,118097.87,1,1.0,0.0,61257.83,0
2898,722,1,1,29.0,1,107233.85,2,1.0,0.0,24924.92,0
2899,512,0,0,75.0,2,0.0,1,1.0,0.0,123304.62,0
2900,584,0,1,28.0,10,0.0,2,1.0,0.0,19834.32,0
2901,521,0,1,35.0,6,96423.84,1,1.0,0.0,10488.44,0
2902,438,0,0,36.0,4,0.0,2,1.0,0.0,64420.5,0
2903,699,0,1,29.0,3,125689.29,1,1.0,1.0,151623.71,0
2904,744,0,1,29.0,1,0.0,1,0.0,0.0,82422.97,0
2905,739,1,0,25.0,5,113113.12,1,1.0,0.0,129181.27,0
2906,591,0,1,33.0,9,131765.72,1,1.0,0.0,118782.06,0
2907,443,0,1,44.0,2,0.0,1,1.0,0.0,159165.7,0
2908,633,0,1,59.0,5,0.0,1,1.0,1.0,137273.97,0
2909,624,0,1,36.0,6,0.0,2,0.0,0.0,84635.64,0
2910,797,0,0,29.0,1,0.0,2,1.0,1.0,132975.39,0
2911,678,0,1,40.0,1,0.0,2,1.0,1.0,187343.4,0
2912,777,0,1,37.0,1,0.0,1,1.0,1.0,126837.72,0
2913,576,0,0,29.0,5,108541.04,1,1.0,1.0,126469.09,0
2914,590,0,1,47.0,3,0.0,2,1.0,0.0,171774.5,0
2915,662,1,1,30.0,5,115286.68,2,1.0,1.0,149587.92,0
2916,617,2,1,38.0,7,0.0,1,1.0,1.0,27239.28,0
2917,763,0,1,40.0,3,0.0,2,1.0,0.0,134281.11,0
2918,561,0,1,33.0,6,0.0,2,0.0,0.0,173680.39,0
2919,670,0,0,27.0,5,79336.61,1,1.0,1.0,26170.08,0
2920,560,2,0,26.0,3,116576.45,1,1.0,0.0,157567.37,0
2921,598,2,0,23.0,6,0.0,2,1.0,0.0,153229.19,0
2922,520,0,1,35.0,9,105387.89,1,1.0,1.0,25059.06,0
2923,535,0,0,38.0,0,135919.33,1,1.0,0.0,80425.65,0
2924,718,0,0,31.0,1,152663.77,1,0.0,1.0,17128.64,0
2925,615,0,0,30.0,9,0.0,1,1.0,0.0,87347.82,0
2926,658,1,1,31.0,2,77082.65,2,0.0,0.0,13482.28,0
2927,649,2,0,47.0,8,110783.28,1,1.0,1.0,71420.16,0
2928,696,0,1,22.0,9,149777.0,1,1.0,1.0,198032.93,0
2929,714,2,1,45.0,8,150900.29,2,0.0,1.0,139889.15,0
2930,567,2,0,41.0,1,0.0,2,1.0,0.0,3414.72,0
2931,470,2,1,30.0,4,125385.01,1,1.0,0.0,68293.93,0
2932,683,0,1,47.0,1,0.0,2,1.0,0.0,148989.15,0
2933,584,0,0,37.0,1,0.0,2,1.0,1.0,180363.56,0
2934,712,2,0,39.0,5,163097.55,2,1.0,1.0,23702.42,0
2935,675,2,1,32.0,10,0.0,2,1.0,0.0,191545.65,0
2936,445,2,1,45.0,10,0.0,2,0.0,1.0,90977.48,0
2937,850,0,1,33.0,7,140956.99,1,0.0,0.0,3510.18,0
2938,470,1,1,39.0,5,117469.91,2,0.0,0.0,63705.9,0
2939,568,2,0,32.0,7,169399.6,1,1.0,0.0,61936.22,0
2940,553,2,1,44.0,4,0.0,1,1.0,0.0,10789.3,0
2941,692,1,0,43.0,2,69014.49,2,0.0,0.0,164621.43,0
2942,628,0,1,45.0,9,0.0,2,1.0,1.0,96862.56,0
2943,763,0,0,38.0,0,152582.2,2,0.0,0.0,31892.82,0
2944,562,2,0,35.0,0,0.0,2,1.0,0.0,119899.52,0
2945,792,0,1,19.0,7,143390.51,1,1.0,0.0,33282.84,0
2946,665,2,1,41.0,8,0.0,2,1.0,0.0,132152.32,0
2947,704,0,1,36.0,3,114370.41,1,0.0,1.0,66810.48,0
2948,477,1,1,48.0,8,129250.0,2,1.0,1.0,157937.35,0
2949,596,2,1,57.0,6,0.0,2,1.0,1.0,72402.0,0
2950,773,0,1,41.0,4,0.0,2,1.0,1.0,24924.92,0
2951,465,0,1,41.0,9,117221.15,1,1.0,0.0,168280.95,0
2952,586,0,1,29.0,3,0.0,2,1.0,1.0,142238.54,0
2953,719,2,0,33.0,7,0.0,2,1.0,0.0,20016.59,0
2954,623,0,1,43.0,1,0.0,2,1.0,1.0,146379.3,0
2955,776,2,1,39.0,2,104349.45,1,0.0,0.0,79503.05,0
2956,648,0,0,38.0,2,0.0,2,0.0,1.0,9551.49,0
2957,804,0,1,25.0,7,108396.67,1,1.0,0.0,128276.95,0
2958,625,0,0,39.0,5,0.0,2,1.0,0.0,32615.21,0
2959,684,0,0,38.0,5,133189.4,1,0.0,0.0,127388.06,0
2960,535,0,0,27.0,6,0.0,2,0.0,1.0,49775.58,0
2961,719,0,1,69.0,3,0.0,2,1.0,1.0,58320.06,0
2962,638,1,1,37.0,2,89728.86,2,1.0,1.0,37294.88,0
2963,565,1,0,32.0,9,68067.24,1,1.0,0.0,143287.58,0
2964,613,0,1,36.0,9,131307.11,1,0.0,0.0,83343.73,0
2965,583,1,0,26.0,10,72835.56,2,1.0,0.0,96792.15,0
2966,803,2,0,45.0,7,0.0,2,1.0,1.0,128378.04,0
2967,620,2,1,36.0,7,169312.72,1,1.0,0.0,45414.09,0
2968,665,0,0,38.0,5,0.0,2,1.0,0.0,156439.56,0
2969,752,0,1,38.0,0,145974.79,2,1.0,1.0,137694.23,0
2970,661,0,1,33.0,9,0.0,2,1.0,1.0,84174.81,0
2971,705,0,0,38.0,3,123894.43,1,1.0,0.0,21177.1,0
2972,623,1,1,42.0,1,149332.48,2,1.0,0.0,100834.22,0
2973,680,0,1,44.0,7,108724.98,1,0.0,1.0,72330.46,0
2974,516,0,1,35.0,10,57369.61,1,1.0,1.0,101699.77,0
2975,599,0,1,27.0,5,0.0,2,1.0,0.0,30546.4,0
2976,819,0,1,35.0,1,0.0,2,0.0,1.0,3385.04,0
2977,717,0,1,31.0,4,129722.57,1,0.0,0.0,41176.6,0
2978,769,1,1,43.0,4,110182.54,2,1.0,1.0,87537.32,0
2979,690,0,0,35.0,9,107944.33,2,0.0,0.0,48478.47,0
2980,587,0,1,39.0,10,0.0,2,1.0,1.0,170409.45,0
2981,626,2,1,26.0,8,0.0,2,0.0,0.0,191420.71,0
2982,643,1,1,33.0,7,98630.31,2,1.0,1.0,40250.82,0
2983,664,0,1,40.0,7,125608.72,1,1.0,0.0,122073.48,0
2984,655,0,0,20.0,7,134397.61,1,0.0,0.0,28029.54,0
2985,645,0,0,38.0,5,101430.3,2,0.0,1.0,4400.32,0
2986,573,0,0,30.0,6,0.0,2,1.0,0.0,66190.21,0
2987,678,0,0,22.0,6,118064.93,2,1.0,1.0,195424.01,0
2988,769,0,1,29.0,4,145471.37,1,1.0,0.0,188382.77,0
2989,825,0,0,36.0,3,146053.66,1,1.0,1.0,138344.7,0
2990,711,0,1,36.0,9,137688.71,1,1.0,1.0,46884.1,0
2991,631,1,0,22.0,6,139129.92,1,1.0,1.0,63747.51,0
2992,610,0,0,31.0,6,107784.65,1,1.0,1.0,141137.53,0
2993,599,2,1,51.0,0,0.0,1,1.0,1.0,175235.99,0
2994,693,2,0,57.0,9,0.0,2,1.0,1.0,135502.77,0
2995,670,1,0,42.0,5,49508.79,3,1.0,1.0,100324.01,0
2996,647,2,0,29.0,2,0.0,2,1.0,0.0,179032.68,0
2997,497,0,1,32.0,8,0.0,2,1.0,0.0,67364.42,0
2998,602,1,0,42.0,6,158414.85,1,1.0,1.0,131886.46,0
2999,644,0,1,28.0,7,155060.41,1,1.0,0.0,29179.52,0
3000,529,0,1,42.0,1,157498.9,1,1.0,1.0,82276.62,0
3001,503,0,1,32.0,4,0.0,2,1.0,1.0,153036.97,0
3002,706,0,1,35.0,5,0.0,2,1.0,1.0,81718.37,0
3003,710,0,1,38.0,2,0.0,2,1.0,0.0,96.27,0
3004,631,2,0,46.0,10,0.0,2,1.0,1.0,129508.96,0
3005,530,1,0,42.0,0,99948.45,1,0.0,1.0,97338.62,0
3006,603,2,1,46.0,2,0.0,2,1.0,0.0,174478.54,0
3007,626,0,0,35.0,3,0.0,1,0.0,0.0,80190.36,0
3008,824,1,1,77.0,3,27517.15,2,0.0,1.0,2746.41,0
3009,576,1,0,36.0,8,166287.85,1,1.0,1.0,23305.85,0
3010,776,0,0,43.0,4,0.0,2,0.0,1.0,162137.5,0
3011,605,0,0,64.0,2,129555.7,1,1.0,1.0,13601.79,0
3012,719,2,1,44.0,2,0.0,2,1.0,0.0,196582.19,0
3013,579,0,1,38.0,8,0.0,2,0.0,0.0,91763.67,0
3014,809,0,1,24.0,7,109558.36,1,1.0,0.0,183515.13,0
3015,850,0,1,29.0,1,0.0,2,0.0,0.0,152996.89,0
3016,611,2,1,34.0,4,0.0,2,1.0,0.0,170950.58,0
3017,634,0,1,37.0,5,115345.86,2,0.0,0.0,168781.8,0
3018,618,0,0,35.0,10,0.0,2,1.0,0.0,180439.75,0
3019,501,0,1,40.0,4,125832.2,1,1.0,1.0,100433.83,0
3020,844,0,0,29.0,8,0.0,2,0.0,0.0,147342.03,0
3021,850,2,0,29.0,10,0.0,2,1.0,1.0,94815.04,0
3022,661,2,1,39.0,6,132628.98,1,0.0,0.0,38812.67,0
3023,591,2,1,30.0,8,124857.69,2,0.0,0.0,50485.7,0
3024,675,2,1,66.0,5,115654.47,2,1.0,1.0,131970.86,0
3025,737,0,0,33.0,4,0.0,2,1.0,0.0,115115.32,0
3026,576,0,1,36.0,6,0.0,2,1.0,1.0,48314.0,0
3027,614,0,1,49.0,1,0.0,2,1.0,0.0,192440.54,0
3028,680,2,0,34.0,7,0.0,2,1.0,0.0,98949.85,0
3029,583,2,0,22.0,2,0.0,2,0.0,1.0,5985.36,0
3030,748,0,1,34.0,5,84009.47,1,1.0,1.0,137001.1,0
3031,681,1,0,44.0,3,105206.7,2,1.0,1.0,163558.36,0
3032,569,0,1,37.0,9,178755.84,1,1.0,0.0,199929.17,0
3033,587,2,1,51.0,3,83739.32,1,0.0,1.0,148798.45,0
3034,748,0,0,34.0,8,0.0,2,1.0,0.0,53584.03,0
3035,674,1,1,44.0,3,88902.21,1,1.0,0.0,73731.32,0
3036,654,2,0,36.0,5,0.0,2,0.0,0.0,157238.05,0
3037,688,1,1,29.0,9,144553.5,2,1.0,0.0,143454.95,0
3038,712,0,0,29.0,8,140170.61,1,1.0,1.0,38170.04,0
3039,652,0,0,74.0,5,0.0,2,1.0,1.0,937.15,0
3040,709,2,0,35.0,1,111827.27,2,1.0,0.0,12674.68,0
3041,637,0,0,36.0,9,166939.88,1,1.0,1.0,72504.76,0
3042,682,0,1,37.0,5,0.0,2,0.0,1.0,112554.68,0
3043,642,2,0,36.0,6,0.0,2,1.0,1.0,97938.59,0
3044,508,1,1,28.0,0,96213.82,2,1.0,0.0,147913.56,0
3045,583,1,0,41.0,5,77647.6,1,1.0,0.0,190429.52,0
3046,535,0,0,27.0,6,0.0,2,0.0,1.0,49775.58,0
3047,737,1,0,45.0,2,99169.67,2,1.0,1.0,78650.95,0
3048,546,0,0,27.0,8,0.0,2,1.0,1.0,14858.1,0
3049,603,0,1,46.0,2,0.0,2,1.0,1.0,59563.49,0
3050,434,1,1,71.0,9,119496.87,1,1.0,0.0,125848.88,0
3051,683,0,0,40.0,1,0.0,2,0.0,0.0,75762.0,0
3052,630,0,0,28.0,1,0.0,2,1.0,1.0,133267.78,0
3053,648,2,0,27.0,7,0.0,2,1.0,1.0,163060.43,0
3054,714,1,0,55.0,9,180075.22,1,1.0,1.0,100127.71,0
3055,804,0,1,25.0,7,108396.67,1,1.0,0.0,128276.95,0
3056,840,0,1,30.0,8,136291.71,1,1.0,0.0,54113.38,0
3057,540,2,0,28.0,6,84121.04,1,0.0,1.0,80698.54,0
3058,707,2,0,53.0,6,109663.47,1,1.0,1.0,52110.45,0
3059,646,0,0,33.0,2,0.0,2,0.0,0.0,198208.0,0
3060,641,2,1,40.0,5,102145.13,1,1.0,1.0,100637.07,0
3061,609,0,0,39.0,8,141675.23,1,0.0,1.0,175664.25,0
3062,455,1,0,37.0,6,170057.62,1,0.0,1.0,54398.56,0
3063,685,2,1,43.0,4,97392.18,2,1.0,0.0,43956.83,0
3064,671,0,1,34.0,7,106603.74,2,1.0,1.0,26387.71,0
3065,559,0,1,34.0,2,137390.11,2,1.0,0.0,9677.0,0
3066,724,1,0,53.0,1,139687.66,2,1.0,1.0,12913.92,0
3067,634,0,1,44.0,9,149961.11,1,1.0,0.0,57121.51,0
3068,805,0,1,39.0,2,0.0,1,0.0,0.0,166650.32,0
3069,589,0,1,36.0,1,100895.54,1,1.0,1.0,68075.14,0
3070,712,0,0,29.0,8,140170.61,1,1.0,1.0,38170.04,0
3071,518,0,1,46.0,3,0.0,2,1.0,0.0,76515.79,0
3072,554,0,0,38.0,3,138731.95,1,1.0,1.0,194138.36,0
3073,639,0,1,27.0,8,0.0,2,1.0,0.0,192247.35,0
3074,607,2,0,32.0,7,0.0,3,0.0,1.0,10674.62,0
3075,463,0,1,35.0,2,101257.16,1,1.0,1.0,118113.64,0
3076,711,0,1,38.0,4,123345.85,1,1.0,0.0,141827.83,0
3077,733,2,1,35.0,8,102918.38,1,1.0,1.0,45959.86,0
3078,543,0,0,71.0,1,104308.77,1,1.0,1.0,25650.04,0
3079,656,0,1,18.0,10,151762.74,1,0.0,1.0,127014.32,0
3080,525,0,1,33.0,1,112833.35,1,0.0,1.0,175178.56,0
3081,700,0,0,36.0,4,0.0,2,1.0,0.0,130789.15,0
3082,553,0,1,42.0,1,0.0,2,0.0,0.0,23822.04,0
3083,537,0,1,37.0,6,0.0,1,1.0,1.0,17802.42,0
3084,709,0,0,24.0,3,110949.41,1,1.0,1.0,168515.61,0
3085,797,0,1,29.0,1,0.0,1,0.0,1.0,149991.32,0
3086,775,1,0,38.0,6,179886.41,2,0.0,0.0,153122.58,0
3087,796,1,0,40.0,1,99745.95,1,1.0,0.0,177524.19,0
3088,632,0,1,40.0,5,147650.68,1,1.0,1.0,199674.83,0
3089,627,0,0,35.0,7,0.0,2,0.0,1.0,193022.44,0
3090,528,0,1,34.0,1,125566.9,1,1.0,1.0,176763.27,0
3091,794,2,0,37.0,9,0.0,2,1.0,0.0,68008.85,0
3092,571,0,1,44.0,9,0.0,2,0.0,0.0,38433.35,0
3093,823,0,1,34.0,3,105057.33,1,1.0,0.0,9217.92,0
3094,766,0,0,27.0,7,158786.67,2,0.0,1.0,47579.25,0
3095,628,1,0,45.0,6,53667.44,1,1.0,0.0,115022.94,0
3096,684,0,1,35.0,3,137179.39,1,1.0,1.0,37264.11,0
3097,437,1,1,35.0,6,126803.34,2,1.0,1.0,161133.4,0
3098,800,1,1,39.0,4,95252.72,1,1.0,0.0,13906.34,0
3099,674,0,1,28.0,5,0.0,1,1.0,1.0,151925.25,0
3100,501,0,1,35.0,6,99760.84,1,1.0,1.0,13591.52,0
3101,628,0,0,38.0,3,0.0,2,1.0,1.0,48924.73,0
3102,705,1,1,41.0,4,72252.64,2,1.0,1.0,142514.66,0
3103,721,1,1,68.0,4,136525.99,1,0.0,0.0,175399.14,0
3104,629,2,0,30.0,2,34013.63,1,1.0,0.0,19570.63,0
3105,709,2,1,23.0,10,0.0,2,0.0,0.0,129590.18,0
3106,672,0,0,28.0,6,0.0,1,0.0,1.0,8814.69,0
3107,641,0,0,42.0,6,0.0,2,0.0,0.0,121138.77,0
3108,595,2,0,43.0,5,0.0,2,0.0,0.0,105149.8,0
3109,655,2,0,28.0,3,113811.85,2,0.0,1.0,76844.23,0
3110,682,0,1,40.0,4,0.0,2,1.0,1.0,140745.91,0
3111,712,2,1,74.0,5,0.0,2,0.0,0.0,151425.82,0
3112,496,0,0,29.0,4,0.0,2,1.0,0.0,164806.89,0
3113,651,0,0,33.0,1,96834.78,1,1.0,0.0,108764.69,0
3114,684,0,0,34.0,6,0.0,2,1.0,1.0,130928.22,0
3115,796,2,0,23.0,3,146584.19,2,0.0,0.0,125445.8,0
3116,850,1,0,39.0,5,114491.82,1,1.0,0.0,99689.48,0
3117,645,2,1,49.0,8,0.0,2,1.0,0.0,162012.6,0
3118,838,0,0,34.0,8,0.0,2,1.0,0.0,27472.07,0
3119,767,0,0,35.0,9,0.0,2,1.0,0.0,39511.61,0
3120,835,2,1,45.0,3,100212.13,1,1.0,0.0,152577.62,0
3121,515,0,0,37.0,0,196853.62,1,1.0,1.0,132770.11,0
3122,722,0,0,35.0,2,163943.89,2,1.0,1.0,15068.18,0
3123,685,2,1,38.0,4,0.0,2,1.0,1.0,35884.91,0
3124,630,0,1,67.0,5,0.0,2,1.0,1.0,27330.27,0
3125,794,0,1,46.0,6,0.0,2,1.0,0.0,195325.74,0
3126,751,2,0,34.0,8,127095.14,2,0.0,0.0,479.54,0
3127,506,0,1,37.0,5,0.0,2,1.0,1.0,127543.81,0
3128,651,1,1,41.0,1,90218.11,1,1.0,0.0,174337.68,0
3129,710,2,0,36.0,8,0.0,2,0.0,0.0,83206.19,0
3130,471,2,1,26.0,8,0.0,2,1.0,1.0,179655.87,0
3131,612,0,0,38.0,7,110615.47,1,1.0,1.0,193502.93,0
3132,763,1,1,32.0,9,160680.41,1,1.0,0.0,30886.35,0
3133,593,1,0,38.0,5,142658.04,2,0.0,1.0,135337.11,0
3134,669,0,1,23.0,1,0.0,2,0.0,0.0,66088.83,0
3135,584,2,0,30.0,5,0.0,2,1.0,1.0,185201.58,0
3136,569,2,1,31.0,1,115406.97,1,0.0,0.0,145528.22,0
3137,528,0,0,27.0,7,176227.07,2,0.0,1.0,139481.53,0
3138,605,1,0,31.0,1,117992.59,1,1.0,1.0,183598.77,0
3139,791,2,1,25.0,7,0.0,1,1.0,0.0,89666.28,0
3140,687,0,1,38.0,0,144450.58,1,0.0,1.0,137276.83,0
3141,640,0,1,44.0,7,111833.47,1,1.0,0.0,67202.74,0
3142,708,1,0,42.0,8,192390.52,2,1.0,0.0,823.36,0
3143,689,0,0,58.0,5,0.0,2,0.0,1.0,49848.86,0
3144,525,2,0,37.0,0,0.0,1,0.0,1.0,131521.72,0
3145,679,1,0,32.0,0,88335.05,1,0.0,0.0,159584.81,0
3146,662,2,1,33.0,3,0.0,2,0.0,1.0,68064.83,0
3147,584,0,1,38.0,1,115341.55,1,0.0,1.0,173632.92,0
3148,688,0,1,52.0,1,0.0,2,1.0,1.0,172033.57,0
3149,530,2,1,37.0,4,0.0,2,1.0,1.0,164844.37,0
3150,729,0,0,32.0,9,0.0,2,0.0,0.0,150803.44,0
3151,662,0,0,22.0,2,126362.57,2,1.0,1.0,97382.8,0
3152,685,1,1,38.0,4,111798.06,2,1.0,1.0,102184.66,0
3153,563,0,0,34.0,6,0.0,2,0.0,0.0,36536.93,0
3154,526,2,1,66.0,7,132044.6,2,1.0,1.0,158365.89,0
3155,716,0,0,38.0,1,0.0,2,1.0,1.0,99661.46,0
3156,765,0,1,41.0,4,124182.21,1,0.0,0.0,100153.43,0
3157,626,0,1,33.0,8,0.0,2,1.0,0.0,138504.28,0
3158,602,0,1,23.0,7,113758.48,2,0.0,0.0,84077.6,0
3159,718,0,0,31.0,0,118100.59,2,1.0,0.0,103165.15,0
3160,651,0,1,34.0,4,91562.99,1,1.0,1.0,123954.15,0
3161,792,0,0,42.0,0,99045.93,2,1.0,0.0,47160.01,0
3162,540,1,1,35.0,7,127801.88,1,0.0,1.0,84239.46,0
3163,758,2,0,35.0,5,0.0,2,0.0,0.0,100365.51,0
3164,644,2,0,31.0,5,86006.3,1,1.0,1.0,73922.95,0
3165,850,0,0,24.0,6,0.0,2,1.0,1.0,13159.9,0
3166,480,1,0,25.0,3,174330.35,2,0.0,0.0,181647.13,0
3167,674,2,1,39.0,6,120193.42,1,0.0,0.0,100130.95,0
3168,711,0,0,81.0,6,0.0,2,1.0,1.0,72276.24,0
3169,596,2,0,30.0,1,0.0,2,1.0,0.0,8125.39,0
3170,623,2,0,43.0,4,123536.52,2,0.0,0.0,154908.52,0
3171,585,0,0,38.0,5,0.0,1,1.0,1.0,87363.56,0
3172,519,0,1,34.0,5,0.0,1,1.0,0.0,68479.6,0
3173,814,0,1,48.0,9,136596.85,1,1.0,1.0,185791.9,0
3174,589,0,0,39.0,7,0.0,2,0.0,0.0,95985.64,0
3175,455,2,0,43.0,6,0.0,1,1.0,1.0,81250.79,0
3176,521,0,1,39.0,7,0.0,2,0.0,1.0,653.58,0
3177,708,2,1,38.0,8,99640.89,1,1.0,0.0,12429.22,0
3178,655,1,1,52.0,9,144696.75,1,1.0,1.0,49025.79,0
3179,659,0,0,32.0,9,0.0,2,1.0,1.0,93155.75,0
3180,587,1,0,32.0,3,125445.04,2,1.0,1.0,130514.78,0
3181,794,2,1,38.0,9,179581.31,1,1.0,0.0,23596.24,0
3182,583,0,0,31.0,4,158978.79,1,1.0,0.0,12538.92,0
3183,654,2,0,36.0,2,0.0,2,1.0,1.0,146652.11,0
3184,714,2,1,33.0,8,122017.19,1,0.0,0.0,162515.17,0
3185,762,0,1,29.0,6,141389.06,1,1.0,0.0,54122.89,0
3186,641,1,1,42.0,3,121765.37,2,1.0,1.0,166516.84,0
3187,525,2,0,25.0,10,0.0,2,1.0,0.0,69361.95,0
3188,749,1,0,33.0,10,76692.22,1,0.0,1.0,30396.43,0
3189,625,0,1,45.0,7,137555.44,1,0.0,0.0,124607.7,0
3190,723,0,1,48.0,7,0.0,2,1.0,1.0,150694.58,0
3191,765,0,1,51.0,3,123372.3,1,1.0,1.0,115429.32,0
3192,691,1,1,27.0,3,160358.68,2,1.0,0.0,142367.72,0
3193,613,0,0,27.0,5,125167.74,1,1.0,0.0,199104.52,0
3194,828,2,1,34.0,9,0.0,2,1.0,1.0,81853.98,0
3195,550,1,1,38.0,2,103391.38,1,0.0,1.0,90878.13,0
3196,434,2,1,33.0,3,0.0,1,1.0,1.0,2739.71,0
3197,680,0,1,23.0,5,140007.19,1,0.0,1.0,31714.08,0
3198,653,0,0,40.0,0,0.0,2,1.0,0.0,35795.85,0
3199,616,0,0,31.0,8,0.0,1,0.0,1.0,76456.17,0
3200,661,2,1,39.0,6,132628.98,1,0.0,0.0,38812.67,0
3201,687,2,0,21.0,8,0.0,2,1.0,1.0,154767.34,0
3202,458,1,0,28.0,2,171932.26,2,1.0,1.0,9578.24,0
3203,485,2,0,30.0,7,0.0,1,1.0,0.0,107067.37,0
3204,769,1,1,27.0,7,188614.07,1,1.0,0.0,171344.09,0
3205,489,2,1,40.0,3,221532.8,1,1.0,0.0,171867.08,0
3206,795,1,0,33.0,9,130862.43,1,1.0,1.0,114935.21,0
3207,638,1,0,26.0,1,105249.76,2,1.0,1.0,23491.09,0
3208,579,1,0,42.0,3,137560.38,2,1.0,1.0,85424.34,0
3209,647,1,1,35.0,3,192407.97,1,1.0,1.0,40145.28,0
3210,574,1,0,43.0,3,141349.43,1,1.0,1.0,100187.43,0
3211,592,0,0,34.0,9,0.0,2,1.0,1.0,20460.2,0
3212,602,2,1,37.0,3,107592.89,2,0.0,1.0,153122.73,0
3213,803,0,1,31.0,9,157120.86,2,1.0,0.0,141300.53,0
3214,530,0,1,37.0,8,0.0,2,1.0,1.0,287.99,0
3215,850,0,0,37.0,3,212778.2,1,0.0,1.0,69372.88,0
3216,615,0,1,32.0,4,0.0,2,1.0,1.0,6225.63,0
3217,803,0,0,40.0,6,165526.71,1,1.0,0.0,12328.08,0
3218,601,1,1,43.0,3,141859.12,2,1.0,1.0,111249.62,0
3219,581,0,1,28.0,3,104367.5,1,1.0,1.0,29937.75,0
3220,655,0,0,32.0,2,0.0,1,1.0,1.0,71047.51,0
3221,739,2,1,40.0,1,109681.61,1,1.0,1.0,193321.3,0
3222,516,0,0,43.0,2,112773.73,2,1.0,1.0,139366.58,0
3223,640,2,0,32.0,6,118879.35,2,1.0,1.0,19131.71,0
3224,850,0,0,46.0,2,157866.77,1,1.0,1.0,18986.12,0
3225,519,0,0,22.0,8,0.0,1,0.0,1.0,167553.06,0
3226,551,0,0,38.0,10,0.0,2,1.0,1.0,216.27,0
3227,650,1,1,26.0,4,214346.96,2,1.0,0.0,128815.33,0
3228,738,0,1,33.0,4,92676.3,1,1.0,0.0,105817.63,0
3229,712,1,1,53.0,6,134729.99,2,1.0,1.0,132702.64,0
3230,847,0,1,66.0,7,123760.68,1,0.0,1.0,53157.16,0
3231,627,0,1,43.0,8,71240.3,1,0.0,1.0,127734.16,0
3232,552,2,1,55.0,3,0.0,1,1.0,1.0,40333.94,0
3233,548,2,1,37.0,4,0.0,1,1.0,0.0,121763.68,0
3234,639,2,0,35.0,5,136526.26,2,1.0,0.0,59653.03,0
3235,499,0,0,28.0,4,141792.61,1,1.0,1.0,22001.91,0
3236,552,2,0,34.0,4,0.0,2,1.0,0.0,140286.69,0
3237,663,0,1,67.0,9,0.0,3,1.0,1.0,72318.77,0
3238,759,0,0,33.0,9,160541.36,2,0.0,0.0,93541.14,0
3239,682,2,1,46.0,7,128029.72,1,1.0,1.0,62615.35,0
3240,618,2,1,41.0,4,115251.64,1,0.0,0.0,136435.75,0
3241,772,0,0,35.0,9,0.0,1,0.0,1.0,25448.31,0
3242,535,0,1,38.0,8,85982.07,1,1.0,0.0,9238.35,0
3243,699,0,1,37.0,10,0.0,2,0.0,0.0,83263.04,0
3244,733,0,1,22.0,5,0.0,2,1.0,1.0,117202.19,0
3245,579,0,0,33.0,1,65667.79,2,0.0,0.0,164608.98,0
3246,733,2,0,30.0,0,83319.28,1,0.0,0.0,57769.2,0
3247,621,2,1,33.0,4,0.0,2,1.0,1.0,40299.23,0
3248,673,0,1,72.0,1,0.0,2,0.0,1.0,111981.19,0
